Brain network from Boas2014 image stack via Amira HxSpatialGraph
610 610 660 box dimensions in microns
32 32 32 number of tissue points in x,y,z directions
10	outer bound distance
100	max. segment length
6		maximum number of segments per node
4870	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
4041 151.129089 546.096191 196.000000
4042 146.378311 540.380371 246.000000
4043 147.559998 540.255249 296.000000
4046 227.289993 170.169998 137.870102
4051 294.259338 210.753403 195.919601
4052 298.362762 228.169205 241.999664
4053 305.812073 253.476807 284.508667
4056 417.665833 217.769653 198.000000
4059 262.984131 34.510002 181.958405
4062 246.330383 107.100006 176.522034
4063 223.845581 145.179993 188.129654
4066 531.582336 91.497887 160.461151
4069 598.569946 95.332817 136.857574
4072 585.480103 84.306740 194.183441
4075 51.294628 125.895157 194.000092
4076 54.621098 112.405128 241.788528
4081 258.229980 205.867401 185.544159
4084 543.838379 386.756348 200.000000
4093 382.065521 548.259338 198.000000
4094 385.482849 562.456177 246.000000
4095 399.732544 574.321167 294.000000
4098 481.952087 484.978668 202.000000
4105 411.739838 170.169861 190.000000
4110 499.545868 198.730042 173.652328
4113 329.621490 302.204498 181.819824
4116 264.308685 319.145630 198.004303
4117 259.110962 329.318939 246.000000
4122 420.875763 429.260681 204.000000
4123 414.344208 422.953674 254.000000
4128 515.258972 152.344910 197.451706
4133 423.613617 164.212265 197.612152
4140 188.938232 598.589172 188.060730
4143 152.654755 608.089966 208.000000
4144 154.706329 606.768494 258.000000
4147 590.699341 14.280205 201.129486
4148 587.859985 36.511761 176.425461
4149 543.829956 40.839725 184.777130
4154 35.503689 87.253647 198.001648
4155 16.666336 75.126305 240.162384
4158 50.307564 168.633362 208.000000
4161 320.109558 193.970001 165.699188
4162 317.437927 164.197464 202.000092
4165 370.175079 259.419983 161.569763
4166 398.318634 287.986206 190.546387
4177 334.437714 334.669647 206.000000
4182 450.168274 443.477112 200.000229
4185 452.206299 471.108887 208.000000
4186 466.003967 442.679321 228.957275
4193 358.423035 88.670723 202.000000
4198 344.304077 203.424881 203.801376
4201 11.894999 307.024658 210.000000
4204 159.280487 92.664413 187.392990
4209 115.090057 381.989990 127.525375
4210 117.986618 353.759216 166.165649
4213 80.920059 434.303406 154.040253
4216 71.393188 397.200134 182.145569
4219 178.500000 15.584119 172.217072
4222 145.163879 59.461411 208.000000
4223 148.419632 70.412918 256.000000
4226 177.674072 51.188713 208.000229
4227 169.727570 32.549389 252.009201
4228 186.829987 28.873072 296.241638
4231 575.959961 237.984756 186.189514
4236 409.342407 380.926697 216.000000
4239 126.140556 478.385437 201.969910
4240 151.011795 446.250549 213.299179
4241 171.213623 416.500000 244.863312
4244 131.634827 522.837036 196.082123
4245 159.405243 506.882629 233.898895
4250 259.419983 387.053589 159.662231
4251 220.147461 393.847534 178.833984
4256 581.909973 195.176514 174.244217
4265 213.010529 3.187143 214.000000
4266 233.512085 0.000000 258.000122
4267 224.909775 8.628063 301.561981
4272 151.251373 367.662170 194.221924
4275 254.714874 495.341248 207.540085
4278 417.690002 584.612732 156.054337
4279 383.179993 608.067749 157.665405
4280 359.257202 584.289978 190.571609
4283 526.005737 258.616272 223.876144
4286 59.500000 388.783081 177.768860
4289 33.453278 354.309937 224.000000
4290 44.680206 363.286072 272.000000
4293 186.830002 431.301392 189.360901
4294 140.419998 428.727142 189.572098
4299 22.526745 586.669800 204.193420
4300 24.731281 548.952759 227.999146
4305 322.088501 54.741707 213.250763
4308 488.034058 163.991211 204.000031
4309 506.921875 138.040009 219.571564
4310 529.550110 104.720261 246.408722
4319 298.519165 15.511717 226.000000
4324 253.540558 171.583130 222.000000
4327 585.808350 209.559021 223.448059
4330 317.017944 279.653625 224.540894
4335 302.967896 339.017578 223.446472
4346 445.283936 569.536133 218.000122
4347 439.092529 572.391846 268.000000
4348 411.739990 574.727539 300.211945
4351 420.114990 69.019997 197.922897
4356 480.760010 219.163116 217.436462
4363 468.868805 299.015564 228.000000
4366 227.182434 356.893372 232.000000
4367 238.865952 367.385986 280.000000
4370 44.932674 487.164063 220.000000
4373 202.464203 534.322083 208.005020
4374 208.832260 556.050293 251.998947
4377 178.529816 550.677734 232.000000
4388 216.627716 312.572479 218.013062
4389 215.396820 326.967590 265.981430
4390 217.816315 337.184631 313.999969
4391 211.945709 317.852295 358.185699
4398 92.945007 497.014740 214.000244
4399 116.946289 487.804718 257.970001
4406 285.726868 528.366333 211.478500
4407 276.721313 508.443665 256.000000
4410 110.920998 567.498901 230.000000
4411 124.708908 560.472229 278.000000
4418 75.299362 246.501511 232.000000
4419 79.857750 258.164307 280.000000
4426 491.445435 48.763416 230.000000
4431 209.528427 191.589996 194.886703
4434 232.056351 227.093246 224.000000
4435 235.621292 217.766251 274.000000
4438 255.850388 258.229980 232.000000
4439 263.005280 259.454926 282.000000
4440 269.796387 263.564514 332.000000
4449 547.238220 75.831612 222.241348
4454 213.022949 48.764290 235.989334
4455 202.282532 54.761578 284.000000
4456 201.441528 67.722252 331.989319
4459 187.186844 106.954140 242.000000
4460 167.789993 91.331192 282.500977
4463 549.200134 96.389999 219.605423
4466 541.680420 141.629120 242.000000
4473 351.047607 564.928040 233.999313
4474 314.168457 537.047546 240.598831
4477 504.271301 81.247391 240.000000
4478 492.444275 77.376740 288.000000
4479 478.359009 89.283478 333.770081
4482 493.850952 103.705002 238.000000
4483 498.622925 105.755966 286.417114
4484 525.980042 77.373421 314.764404
4487 16.872059 227.475220 216.000000
4488 14.482425 210.597351 262.551651
4489 12.966363 177.309998 297.787781
4492 33.445171 227.615784 242.000000
4493 35.734615 214.535034 290.000000
4494 46.722652 210.670395 340.000000
4495 54.741074 207.066696 390.000000
4496 52.645428 195.278870 437.958130
4497 40.847252 159.587997 433.225769
4506 381.989990 190.484222 188.455994
4509 581.084167 355.806854 202.207275
4510 589.920654 320.109985 195.888306
4523 365.019135 375.712677 248.000000
4528 163.019089 394.149719 246.000000
4533 421.577332 471.298828 244.000000
4536 456.683838 69.880646 214.087662
4539 489.902649 23.725393 240.532471
4542 122.591156 96.648430 212.996887
4547 229.669998 512.690308 233.047089
4548 211.877975 522.338623 278.000000
4555 87.934647 17.781538 248.545090
4556 81.626892 55.930000 255.717316
4557 72.582031 72.568611 216.307785
4564 571.184448 321.442871 248.000000
4569 433.035828 46.938747 248.000000
4572 405.788574 139.230072 227.659271
4573 404.716187 110.937668 266.000000
4574 414.448853 100.773308 314.000000
4579 311.780029 478.050385 254.000000
4580 304.950256 471.522736 302.129822
4581 267.295837 466.479187 319.810974
4586 334.138184 121.380005 216.379578
4597 386.748871 316.531250 239.884644
4600 227.302170 390.394470 252.551880
4605 521.094116 478.380005 216.683929
4606 513.862671 431.969971 226.154968
4607 481.950012 410.567688 242.014160
4614 282.207397 68.337570 228.000015
4617 310.887451 97.533234 256.000000
4618 329.564392 103.740829 302.000061
4623 373.653748 201.918533 244.080261
4626 503.369995 299.880005 212.214340
4627 499.782074 258.229980 226.042755
4628 498.926605 210.630005 231.789551
4635 510.462433 548.589417 244.538788
4636 492.996399 574.782776 279.828308
4637 477.393402 597.380737 322.010284
4640 335.250671 576.842102 246.222290
4641 362.949463 584.241211 287.457489
4642 382.837341 584.340942 332.000000
4643 371.280029 604.859497 359.509216
4654 181.157104 139.184174 254.000000
4655 174.906296 141.437469 304.000000
4658 196.347916 178.440765 254.000000
4659 191.254303 191.877777 302.000000
4662 530.740356 178.120209 250.828796
4663 562.872925 167.005630 278.226501
4666 381.665283 451.987793 258.000000
4671 144.305984 33.443653 246.079971
4672 157.977966 40.174580 294.000000
4673 184.449997 42.538185 335.541779
4676 72.592339 207.000427 256.000000
4681 158.249557 247.163925 262.000000
4684 558.062012 249.796844 251.984711
4685 537.799500 258.239868 231.829712
4688 573.896179 276.391479 262.000000
4691 218.688141 450.681641 228.226730
4694 259.524841 440.241272 254.011658
4695 262.661621 445.060516 300.193390
4702 587.859985 581.924072 227.443787
4703 598.883057 578.657288 272.000000
4704 604.520386 579.496948 317.889954
4709 336.776764 11.153886 262.000000
4710 335.580139 11.514848 311.996582
4711 343.977356 0.172736 360.000000
4714 94.009277 96.026215 238.000595
4715 99.948372 96.309395 288.000000
4718 46.457645 146.659180 260.000092
4719 39.324738 126.138969 303.543610
4722 54.227020 179.133438 262.000000
4723 60.361622 179.640518 312.000000
4724 71.396996 192.780029 349.655121
4727 373.362366 531.806885 258.000000
4728 373.120331 533.792419 308.000000
4731 154.700562 571.277893 228.667953
4732 159.457962 564.226196 266.455750
4733 184.107208 540.260010 301.664581
4736 204.656830 593.996826 262.000000
4739 558.038574 228.149139 244.000000
4740 571.197632 237.949005 290.000000
4741 572.042175 234.071091 340.000000
4752 147.566467 189.084396 190.317520
4755 336.701050 323.351074 262.000000
4758 337.943481 343.879639 266.000000
4761 256.983154 409.340851 208.475891
4766 328.314514 182.084396 266.000000
4767 328.758240 202.317978 310.099304
4770 224.910004 198.652664 241.713806
4773 473.617798 257.146393 191.502884
4774 479.199646 260.733978 240.000000
4779 547.669434 544.794006 266.000000
4784 275.218323 575.145935 268.000000
4787 433.026978 271.326569 250.378143
4790 266.432007 372.362305 270.000000
4793 195.234558 488.178375 254.000000
4796 454.710510 94.745857 243.197693
4799 466.479523 148.797333 270.000000
4800 457.008179 141.986298 318.000000
4803 346.417480 131.749954 260.000610
4806 377.080872 152.320007 272.000000
4813 456.967285 180.693207 262.438019
4814 475.755188 181.748108 307.808960
4815 497.291687 207.059998 336.885590
4824 339.512970 400.196625 233.989349
4825 333.209717 382.004761 280.000000
4828 379.834656 426.324554 267.999969
4835 435.539978 597.458496 213.999695
4836 451.253204 604.720764 255.442657
4843 524.570557 342.720001 239.788086
4846 490.380096 472.142578 269.996552
4847 515.270020 447.487305 304.007874
4850 278.653687 53.878353 252.072052
4853 241.695831 51.174850 276.000000
4854 246.001617 55.322155 326.000000
4855 248.705139 64.236115 374.210693
4856 249.917374 81.897316 420.001617
4865 347.479980 287.973511 239.436310
4872 274.919678 16.350933 268.000000
4873 270.082031 20.020039 318.000000
4874 268.562531 24.280533 368.000000
4885 289.271149 265.370117 211.576355
4886 323.679993 244.760651 232.741409
4887 341.861237 219.030075 238.000641
4888 347.431458 227.855606 286.041748
4893 560.489990 435.873596 217.630920
4894 541.449768 470.049988 201.270782
4895 550.281433 496.088196 238.000610
4900 590.115845 48.790001 258.329681
4905 214.538589 146.040512 244.093277
4906 210.707687 150.250397 294.000000
4909 230.448303 117.814316 276.000000
4910 218.920380 124.652840 324.000000
4913 312.784241 166.606369 256.000259
4914 334.244690 161.762177 297.943817
4917 522.192139 283.304321 274.000000
4920 585.479980 389.132172 252.314697
4925 471.239990 212.962601 282.000000
4926 466.153381 206.933624 332.000000
4931 334.784851 519.915955 282.000000
4932 324.989685 524.783142 332.000000
4939 220.109222 438.200806 284.000000
4940 220.478348 438.043396 334.000000
4943 72.675438 517.650879 282.000000
4944 77.763275 516.462158 332.000000
4947 82.110001 591.306396 247.793945
4952 421.148315 181.897278 267.973999
4957 208.008575 282.011780 284.000000
4962 183.479630 257.919373 240.000610
4963 190.379639 260.963715 287.915955
4966 61.624535 337.959991 223.566345
4967 86.870361 373.527252 244.004913
4968 124.949997 390.660339 268.539246
4985 495.158752 374.620972 270.000061
4986 506.760040 388.044220 318.000000
4987 524.783813 392.901733 364.084290
4990 537.428101 359.380005 272.759033
5003 292.614258 296.357849 274.295471
5010 276.988220 184.449997 238.616730
5015 553.349487 459.336304 283.996155
5018 593.731384 461.846069 288.000000
5019 590.354126 460.746979 338.000000
5020 590.222290 465.319763 388.000000
5029 428.399963 59.365334 260.892120
5038 311.451538 2.214240 294.000000
5039 312.660400 0.000000 344.000000
5042 311.702179 41.522659 287.969971
5045 315.347382 76.696526 275.337463
5054 206.223434 83.293022 280.000763
5055 214.453339 77.346588 329.996552
5060 258.182251 236.382355 268.647491
5061 217.770004 247.818863 289.833191
5062 193.645081 213.009995 309.457886
5065 101.062485 226.188889 292.000000
5070 467.793823 297.500000 256.625275
5073 102.339996 264.402954 244.927979
5074 140.410507 276.080444 264.002716
5087 510.459534 236.807251 269.415802
5090 587.787476 236.809998 271.769226
5093 407.833954 343.910004 273.596710
5094 409.156921 311.780426 312.121704
5099 546.326416 415.811188 295.805847
5104 257.042664 521.019348 281.993042
5107 41.838852 535.609741 297.999084
5114 69.794930 321.417511 295.446472
5115 82.392166 333.493652 342.000000
5122 91.604172 580.719971 255.989548
5125 66.226723 556.378357 301.999084
5128 442.661011 21.283226 290.028046
5133 275.972168 85.368408 290.210327
5136 243.948700 89.049919 306.000000
5137 239.131927 102.582314 353.704468
5140 420.069855 126.180542 272.311829
5145 575.959961 136.846924 280.000488
5150 515.256897 197.919861 295.916138
5159 105.788239 355.839722 276.019348
5166 50.847610 243.949997 278.526489
5167 61.886818 282.254150 298.229797
5170 539.060974 222.658539 308.000000
5173 308.085480 418.750031 308.000000
5174 309.244720 419.944977 358.000000
5175 308.216370 421.260010 408.000000
5182 337.974976 437.931122 303.999969
5183 361.552185 460.404144 340.085144
5186 139.110352 19.058430 306.000000
5189 595.309814 315.350037 303.690552
5192 22.924759 308.192108 310.000000
5193 28.871433 310.648651 360.000000
5198 282.322449 68.343559 307.999084
5201 247.511795 216.244797 290.548340
5204 426.139587 464.087433 310.000000
5205 430.809753 459.186035 360.000000
5206 432.931946 455.666748 410.000000
5207 434.811371 452.609436 460.000000
5212 271.508118 116.804337 302.000000
5213 287.760376 95.244415 342.240479
5218 165.104309 183.259888 271.613831
5219 173.739014 158.217834 310.517273
5238 509.350067 7.275684 316.000000
5239 505.767883 19.918793 364.000000
5240 500.912170 28.531534 414.000000
5241 500.070679 39.540646 462.000000
5244 494.945190 56.793552 311.916321
5245 514.098022 77.238708 351.547272
5248 84.213844 142.927994 280.062317
5249 89.238380 128.524368 328.000000
5252 408.169342 297.445190 314.000000
5255 47.019878 464.955261 314.000000
5260 205.008606 481.980591 316.000000
5263 453.339203 446.250000 288.284454
5264 432.017334 420.397369 325.697388
5265 413.793396 405.331726 364.000000
5266 406.896210 413.202515 412.000000
5269 455.429169 483.025787 314.000000
5276 398.987701 511.706238 261.432587
5281 126.146172 122.449486 317.999084
5286 494.998932 160.460266 318.000000
5287 499.465271 180.898056 362.779694
5290 435.539581 140.420593 252.125854
5291 448.503510 124.940361 297.987976
5294 345.230286 177.310669 297.144012
5305 427.647888 165.832443 317.996582
5308 333.403503 319.266266 322.000000
5313 526.293335 491.517944 288.551086
5316 507.191681 550.926514 308.000000
5317 498.792480 562.685303 355.917542
5322 315.686523 124.935471 312.549988
5323 312.278809 104.312714 356.000000
5324 326.057556 87.212936 402.000000
5325 326.060364 79.728142 452.000000
5326 338.008881 86.522301 497.634766
5329 365.330505 113.001740 313.969177
5334 122.570908 301.915161 319.919617
5337 140.115692 335.422943 318.000000
5350 147.560425 435.669342 268.025757
5351 186.830002 422.123413 293.617767
5352 224.916809 407.088196 316.932983
5359 539.213989 496.229553 313.543030
5364 589.049622 532.923218 326.000000
5369 335.444977 550.584351 314.000000
5370 357.125122 546.162354 355.919373
5373 160.655396 598.461914 326.000000
5378 13.078748 47.677334 326.000000
5379 21.090633 59.835373 374.079712
5384 484.328979 358.174561 301.975616
5385 518.839966 359.377197 322.129028
5388 471.347015 407.948273 328.000000
5399 335.627625 581.911987 308.407379
5400 368.893066 553.347412 329.819305
5405 71.120193 73.781937 317.498718
5410 146.496246 384.556061 325.651520
5411 176.350098 356.040466 340.013123
5412 193.977203 372.247742 384.545471
5415 19.040586 503.557343 324.000000
